no,date,Temperature,Humidity,CO2
1332,2003-09-23 0:00,22.5,26.9725,1054.5
1333,2003-09-24 0:00,22.5,27.05,1055.5
1334,2003-09-25 0:00,22.445,26.9,1064
1335,2003-09-26 0:00,22.4175,26.82,1063.25
1336,2003-09-27 0:00,22.39,26.69666667,1078
1337,2003-09-28 0:00,22.39,26.96333333,1067.333333
1338,2003-09-29 0:00,22.39,27.0225,1074.75
1339,2003-09-30 0:00,22.39,26.82333333,1077.333333
1340,2003-10-01 0:00,22.39,26.84,1072.75
1341,2003-10-02 0:00,22.39,26.745,1074.25
1342,2003-10-03 0:00,22.39,26.79,1074
1343,2003-10-04 0:00,22.35666667,26.73,1068.333333
1344,2003-10-05 0:00,22.39,26.5725,1062.75
1345,2003-10-06 0:00,22.39,26.675,1056.5
1346,2003-10-07 0:00,22.39,26.695,1054
1347,2003-10-08 0:00,22.39,26.745,1068
1348,2003-10-09 0:00,22.39,26.79,1074
1349,2003-10-10 0:00,22.4175,26.65,1078.75
1350,2003-10-11 0:00,22.4725,26.745,1077.5
1351,2003-10-12 0:00,22.445,26.695,1077.5
1352,2003-10-13 0:00,22.445,26.745,1083.25
1353,2003-10-14 0:00,22.42666667,26.69666667,1088
1354,2003-10-15 0:00,22.39,26.79,1086
1355,2003-10-16 0:00,22.42666667,26.73,1087.666667
1356,2003-10-17 0:00,22.39,26.5475,1075
1357,2003-10-18 0:00,22.39,26.4175,1067.75
1358,2003-10-19 0:00,22.39,26.53333333,1064
1359,2003-10-20 0:00,22.39,26.456,1063.25
1360,2003-10-21 0:00,22.39,26.26,1065.5
1361,2003-10-22 0:00,22.39,26.42666667,1068.666667
1362,2003-10-23 0:00,22.39,26.4175,1073.25
1363,2003-10-24 0:00,22.39,26.34,1061.5
1364,2003-10-25 0:00,22.39,26.32333333,1060.333333
1365,2003-10-26 0:00,22.39,26.46333333,1057.333333
1366,2003-10-27 0:00,22.39,26.015,1056.25
1367,2003-10-28 0:00,22.39,26.045,1046
1368,2003-10-29 0:00,22.39,26.29,1049.666667
1369,2003-10-30 0:00,22.39,26.2675,1052.75
1370,2003-10-31 0:00,22.39,26.29,1044.5
1371,2003-11-01 0:00,22.39,26.32333333,1053.666667
1372,2003-11-02 0:00,22.35666667,26.32333333,1059
1373,2003-11-03 0:00,22.39,26.34,1067.25
1374,2003-11-04 0:00,22.365,26.29,1067.25
1375,2003-11-05 0:00,22.32333333,26.39,1065.333333
1376,2003-11-06 0:00,22.34,26.39,1068.75
1377,2003-11-07 0:00,22.34,26.39,1074.75
1378,2003-11-08 0:00,22.32333333,26.46333333,1076.333333
1379,2003-11-09 0:00,22.365,26.4725,1077.5
1380,2003-11-10 0:00,22.315,26.3425,1073
1381,2003-11-11 0:00,22.34,26.145,1068
1382,2003-11-12 0:00,22.29,26.1425,1061.75
1383,2003-11-13 0:00,22.29,25.7,1045.666667
1384,2003-11-14 0:00,22.29,26.22,1041.5
1385,2003-11-15 0:00,22.29,26.2425,1051
1386,2003-11-16 0:00,22.29,26.125,1059.25
1387,2003-11-17 0:00,22.315,26.2,1065
1388,2003-11-18 0:00,22.29,26.175,1064.75
1389,2003-11-19 0:00,22.29,26.1,1054.666667
1390,2003-11-20 0:00,22.29,25.995,1042.5
1391,2003-11-21 0:00,22.2675,25.8925,1039
1392,2003-11-22 0:00,22.29,25.89,1036.333333
1393,2003-11-23 0:00,22.29,25.89,1036.5
1394,2003-11-24 0:00,22.29,25.85666667,1038.666667
1395,2003-11-25 0:00,22.245,25.7225,1030.5
1396,2003-11-26 0:00,22.23,25.66666667,1023.666667
1397,2003-11-27 0:00,22.29,25.6,1019.5
1398,2003-11-28 0:00,22.245,25.55,1010
1399,2003-11-29 0:00,22.2675,25.575,1002.75
1400,2003-11-30 0:00,22.29,25.56666667,1002.333333
1401,2003-12-01 0:00,22.2675,25.4975,998.75
1402,2003-12-02 0:00,22.245,25.55,1002
1403,2003-12-03 0:00,22.29,25.5,1002.25
1404,2003-12-04 0:00,22.29,25.5,1001.5
1405,2003-12-05 0:00,22.29,25.445,998.5
1406,2003-12-06 0:00,22.29,25.2,990.75
1407,2003-12-07 0:00,22.29,25.23,991
1408,2003-12-08 0:00,22.245,25.15,986
1409,2003-12-09 0:00,22.29,25.2675,976.25
1410,2003-12-10 0:00,22.29,25.2,966
1411,2003-12-11 0:00,22.29,25.2,966.3333333
1412,2003-12-12 0:00,22.29,25.15,967.5
1413,2003-12-13 0:00,22.29,25.03,970
1414,2003-12-14 0:00,22.2225,24.865,954.75
1415,2003-12-15 0:00,22.26,24.82666667,951.6666667
1416,2003-12-16 0:00,22.245,24.89,940.75
1417,2003-12-17 0:00,22.245,24.89,935.5
1418,2003-12-18 0:00,22.2225,24.84,933.25
1419,2003-12-19 0:00,22.2,24.7,937.6666667
1420,2003-12-20 0:00,22.2,24.7,938
1421,2003-12-21 0:00,22.2,24.7,933.5
1422,2003-12-22 0:00,22.2,24.7,925.5
1423,2003-12-23 0:00,22.2,24.65,921
1424,2003-12-24 0:00,22.2,24.56666667,920.3333333
1425,2003-12-25 0:00,22.2,24.55,912.25
1426,2003-12-26 0:00,22.2,24.334,913
1427,2003-12-27 0:00,22.2,24.34,903
1428,2003-12-28 0:00,22.2,24.395,905.5
1429,2003-12-29 0:00,22.2,24.34,907
1430,2003-12-30 0:00,22.2,24.35666667,903
1431,2003-12-31 0:00,22.175,24.39,900.5
1432,2004-01-01 0:00,22.175,24.365,900.25
1433,2004-01-02 0:00,22.2,24.365,900.5
1434,2004-01-03 0:00,22.13333333,24.29,898.6666667
1435,2004-01-04 0:00,22.15,24.2225,892
1436,2004-01-05 0:00,22.13333333,24.2,886
1437,2004-01-06 0:00,22.1,24.2675,884.25
1438,2004-01-07 0:00,22.1,24.245,887
1439,2004-01-08 0:00,22.1,24.29,884
1440,2004-01-09 0:00,22.125,24.2675,878.5
1441,2004-01-10 0:00,22.13333333,24.26,887
1442,2004-01-11 0:00,22.125,24.15,882.25
1443,2004-01-12 0:00,22.1,24.0725,879.25
1444,2004-01-13 0:00,22.1,23.99666667,866
1445,2004-01-14 0:00,22.1,24.12,866
1446,2004-01-15 0:00,22.06666667,23.92666667,863
1447,2004-01-16 0:00,22.025,23.945,853.25
1448,2004-01-17 0:00,22,23.92666667,858
1449,2004-01-18 0:00,22,23.89,852.5
1450,2004-01-19 0:00,22,23.89,850.6666667
1451,2004-01-20 0:00,22.025,23.9175,847
1452,2004-01-21 0:00,22,23.89,840.6666667
1453,2004-01-22 0:00,22.075,23.9725,839
1454,2004-01-23 0:00,22.025,24.0475,845.5
1455,2004-01-24 0:00,22,24.1,844
1456,2004-01-25 0:00,22,24.1,846.6666667
1457,2004-01-26 0:00,22,24.1,852
1458,2004-01-27 0:00,21.945,23.795,851
1459,2004-01-28 0:00,21.89,23.85666667,824.6666667
1460,2004-01-29 0:00,21.89,23.84,817
1461,2004-01-30 0:00,21.84,23.745,813.6666667
1462,2004-01-31 0:00,21.84,23.745,805
1463,2004-02-01 0:00,21.79,23.7,807
1464,2004-02-02 0:00,21.79,23.745,800
1465,2004-02-03 0:00,21.79,23.7,781
1466,2004-02-04 0:00,21.745,23.55,776.5
1467,2004-02-05 0:00,21.7,23.7,771
1468,2004-02-06 0:00,21.7,23.66666667,775
1469,2004-02-07 0:00,21.7,23.66666667,771
1470,2004-02-08 0:00,21.7,23.39,763
1471,2004-02-09 0:00,21.7,23.55,755
1472,2004-02-10 0:00,21.6,23.6,754
1473,2004-02-11 0:00,21.7,23.6,755
1474,2004-02-12 0:00,21.6,23.39333333,754.6666667
1475,2004-02-13 0:00,21.6,23.55,751.5
1476,2004-02-14 0:00,21.6,23.5,748.5
1477,2004-02-15 0:00,21.55,23.5,745.5
1478,2004-02-16 0:00,21.55,23.445,749
1479,2004-02-17 0:00,21.56666667,23.5,746.6666667
1480,2004-02-18 0:00,21.55,23.5,738.5
1481,2004-02-19 0:00,21.5,23.35,732.5
1482,2004-02-20 0:00,21.5,23.26,725.5
1483,2004-02-21 0:00,21.5,23.245,711.6666667
1484,2004-02-22 0:00,21.5,23.23,705.6666667
1485,2004-02-23 0:00,21.5,23.05,702.5
1486,2004-02-24 0:00,21.39,23.05,702.5
1487,2004-02-25 0:00,21.39,22.945,698.5
1488,2004-02-26 0:00,21.39,22.79,698
1489,2004-02-27 0:00,21.39,22.695,677.5
1490,2004-02-28 0:00,21.34,22.55,672
1491,2004-02-29 0:00,21.29,22.6,666.5
1492,2004-03-01 0:00,21.32333333,22.53333333,664.3333333
1493,2004-03-02 0:00,21.34,22.395,660.5
1494,2004-03-03 0:00,21.34,22.395,654
1495,2004-03-04 0:00,21.29,21.945,650
1496,2004-03-05 0:00,21.29,21.85,635.5
1497,2004-03-06 0:00,21.245,21.745,634
1498,2004-03-07 0:00,21.2,21.745,631.5
1499,2004-03-08 0:00,21.2,21.995,631
1500,2004-03-09 0:00,21.245,22.1,637.5
1501,2004-03-10 0:00,21.29,22.1,640
1502,2004-03-11 0:00,21.29,21.86333333,638.6666667
1503,2004-03-12 0:00,21.29,21.5,628
1504,2004-03-13 0:00,21.29,21.34,617
1505,2004-03-14 0:00,21.2,21.16666667,612.3333333
1506,2004-03-15 0:00,21.2,21.56666667,609
1507,2004-03-16 0:00,21.2,21.6,616
1508,2004-03-17 0:00,21.2,21.55,614
1509,2004-03-18 0:00,21.2,21.445,613.5
1510,2004-03-19 0:00,21.2,21.195,611.5
1511,2004-03-20 0:00,21.2,21.2,600
1512,2004-03-21 0:00,21.2,21.35666667,599
1513,2004-03-22 0:00,21.2,21.06666667,592.6666667
1514,2004-03-23 0:00,21.2,21.23,593
1515,2004-03-24 0:00,21.2,21.2,586
1516,2004-03-25 0:00,21.2,21.2,585
1517,2004-03-26 0:00,21.29,21.1,592.5
1518,2004-03-27 0:00,21.29,21.1,593
1519,2004-03-28 0:00,21.29,20.89,583
1520,2004-03-29 0:00,21.29,20.65,579.3333333
1521,2004-03-30 0:00,21.29,20.89,578
1522,2004-03-31 0:00,21.29,20.7475,570.5
1523,2004-04-01 0:00,21.29,20.795,571
1524,2004-04-02 0:00,21.29,20.65,571
1525,2004-04-03 0:00,21.245,20.79,563.5
1526,2004-04-04 0:00,21.2,20.495,560.5
1527,2004-04-05 0:00,21.2,20.39333333,556
1528,2004-04-06 0:00,21.2,20.3225,550.25
1529,2004-04-07 0:00,21.2,20.1225,544.5
1530,2004-04-08 0:00,21.2,20.22666667,547.6666667
1531,2004-04-09 0:00,21.2,20,545
1532,2004-04-10 0:00,21.1,20.2,536
1533,2004-04-11 0:00,21.1,20.1,538
1534,2004-04-12 0:00,21.1,20.195,539.5
1535,2004-04-13 0:00,21.1,20.245,542.5
1536,2004-04-14 0:00,21.15,20.245,539
1537,2004-04-15 0:00,21.1,20.03333333,532.3333333
1538,2004-04-16 0:00,21.15,20,534
1539,2004-04-17 0:00,21.15,20,538.5
1540,2004-04-18 0:00,21.2,19.96333333,538
1541,2004-04-19 0:00,21.2,19.995,539.5
1542,2004-04-20 0:00,21.2,19.895,531
1543,2004-04-21 0:00,21.2,20,526.5
1544,2004-04-22 0:00,21.2,19.96333333,522
1545,2004-04-23 0:00,21.2,19.895,526
1546,2004-04-24 0:00,21.2,19.945,522.6666667
1547,2004-04-25 0:00,21.2,19.84,525.3333333
1548,2004-04-26 0:00,21.2,19.79,516.3333333
1549,2004-04-27 0:00,21.15,19.65,520
1550,2004-04-28 0:00,21.1,19.795,515.5
1551,2004-04-29 0:00,21.1,19.79,513.5
1552,2004-04-30 0:00,21.1,19.79,517
1553,2004-05-01 0:00,21.1,19.79,517
1554,2004-05-02 0:00,21.175,19.79,514.75
1555,2004-05-03 0:00,21.2,19.63,510
1556,2004-05-04 0:00,21.1,19.29,503.5
1557,2004-05-05 0:00,21.1,19.39,502
1558,2004-05-06 0:00,21.1,19.65,498.5
1559,2004-05-07 0:00,21.075,19.65,498.5
1560,2004-05-08 0:00,21.05,19.6,502.5
1561,2004-05-09 0:00,21.1,19.7,505
1562,2004-05-10 0:00,21.15,19.55,506.5
1563,2004-05-11 0:00,21.15,19.445,500
1564,2004-05-12 0:00,21.2,19.6,496
1565,2004-05-13 0:00,21.175,19.4425,499.25
1566,2004-05-14 0:00,21.16666667,19.49666667,497.6666667
1567,2004-05-15 0:00,21.15,19.55,497
1568,2004-05-16 0:00,21.1,19.5,498
1569,2004-05-17 0:00,21.2,19.39,495
1570,2004-05-18 0:00,21.2,19.34,491.5
1571,2004-05-19 0:00,21.15,19.395,491
1572,2004-05-20 0:00,21.16666667,19.5,493
1573,2004-05-21 0:00,21.1,19.5,489
1574,2004-05-22 0:00,21.2,19.445,485.5
1575,2004-05-23 0:00,21.2,19.39,488.5
1576,2004-05-24 0:00,21.2,19.39,486
1577,2004-05-25 0:00,21.2,19.445,488.5
1578,2004-05-26 0:00,21.2,19.29,490
1579,2004-05-27 0:00,21.2,19.39,491
1580,2004-05-28 0:00,21.2,19.245,487
1581,2004-05-29 0:00,21.2,19.34,485.5
1582,2004-05-30 0:00,21.2,19.29,484.5
1583,2004-05-31 0:00,21.2,19.29,491
1584,2004-06-01 0:00,21.2,19.29,485
1585,2004-06-02 0:00,21.2,19.29,484.5
1586,2004-06-03 0:00,21.2,19.29,482
1587,2004-06-04 0:00,21.2,19.315,491.25
1588,2004-06-05 0:00,21.2,19.34,486.5
1589,2004-06-06 0:00,21.2,19.39,481
1590,2004-06-07 0:00,21.2,19.39,480
1591,2004-06-08 0:00,21.2,19.34,483.5
1592,2004-06-09 0:00,21.2,19.39,481.3333333
1593,2004-06-10 0:00,21.2,19.39,484.3333333
1594,2004-06-11 0:00,21.2,19.39,479.6666667
1595,2004-06-12 0:00,21.2,19.39,479
1596,2004-06-13 0:00,21.2,19.39,477.5
1597,2004-06-14 0:00,21.2,19.39,483
1598,2004-06-15 0:00,21.15,19.39,482
1599,2004-06-16 0:00,21.2,19.39,483.25
1600,2004-06-17 0:00,21.2,19.39,477
1601,2004-06-18 0:00,21.2,19.35666667,479
1602,2004-06-19 0:00,21.2,19.39,482.5
1603,2004-06-20 0:00,21.2,19.39,474
1604,2004-06-21 0:00,21.2,19.39,473
1605,2004-06-22 0:00,21.2,19.39,472
1606,2004-06-23 0:00,21.2,19.39,472.5
1607,2004-06-24 0:00,21.2,19.445,475
1608,2004-06-25 0:00,21.2,19.39,475
1609,2004-06-26 0:00,21.2,19.445,477.5
1610,2004-06-27 0:00,21.15,19.5,474
1611,2004-06-28 0:00,21.16666667,19.5,474.6666667
1612,2004-06-29 0:00,21.1,19.5,470.5
1613,2004-06-30 0:00,21.1,19.5,474.3333333
1614,2004-07-01 0:00,21.1,19.5,483
1615,2004-07-02 0:00,21.1,19.6,484
1616,2004-07-03 0:00,21.03333333,19.53333333,479.3333333
1617,2004-07-04 0:00,21,19.6,479.5
1618,2004-07-05 0:00,21,19.6,473
1619,2004-07-06 0:00,21,19.6,470
1620,2004-07-07 0:00,21,19.6,464
1621,2004-07-08 0:00,21,19.7,463.5
1622,2004-07-09 0:00,21,19.7,467.5
1623,2004-07-10 0:00,21,19.7,476
1624,2004-07-11 0:00,21,19.76,474
1625,2004-07-12 0:00,21,19.79,471
1626,2004-07-13 0:00,21,19.79,472
1627,2004-07-14 0:00,21,19.79,472
1628,2004-07-15 0:00,21,19.79,474.25
1629,2004-07-16 0:00,20.9725,19.79,473
1630,2004-07-17 0:00,21,19.79,469
1631,2004-07-18 0:00,20.96333333,19.79,472.6666667
1632,2004-07-19 0:00,21,19.79,473
1633,2004-07-20 0:00,20.89,19.79,471.5
1634,2004-07-21 0:00,20.96333333,19.79,471.3333333
1635,2004-07-22 0:00,21,19.79,469
1636,2004-07-23 0:00,20.89,19.89,471
1637,2004-07-24 0:00,20.89,19.84,470
1638,2004-07-25 0:00,20.89,19.89,469.5
1639,2004-07-26 0:00,20.89,19.89,464
1640,2004-07-27 0:00,20.89,19.89,467
1641,2004-07-28 0:00,20.89,19.92666667,472
1642,2004-07-29 0:00,20.89,19.945,469.5
1643,2004-07-30 0:00,20.89,20,470.5
1644,2004-07-31 0:00,20.89,20,470
1645,2004-08-01 0:00,20.89,20,469
1646,2004-08-02 0:00,20.89,20,468.5
1647,2004-08-03 0:00,20.89,20,467.3333333
1648,2004-08-04 0:00,20.89,20,467
1649,2004-08-05 0:00,20.89,20,464
1650,2004-08-06 0:00,20.89,20,462
1651,2004-08-07 0:00,20.89,20,466
1652,2004-08-08 0:00,20.89,20,465.5
1653,2004-08-09 0:00,20.79,20,464
1654,2004-08-10 0:00,20.89,20,469.6666667
1655,2004-08-11 0:00,20.89,20.1,469.5
1656,2004-08-12 0:00,20.89,20.1,472
1657,2004-08-13 0:00,20.89,20.1,464.5
1658,2004-08-14 0:00,20.89,20.1,467
1659,2004-08-15 0:00,20.89,20.1,467
1660,2004-08-16 0:00,20.89,20.1,462
1661,2004-08-17 0:00,20.89,20.15,464.5
1662,2004-08-18 0:00,20.79,20.05,460
1663,2004-08-19 0:00,20.89,20.2,457
1664,2004-08-20 0:00,20.79,20.1,461
1665,2004-08-21 0:00,20.79,20.1,462
1666,2004-08-22 0:00,20.79,20.15,463.5
1667,2004-08-23 0:00,20.79,20.2,461.5
1668,2004-08-24 0:00,20.79,20.2,461.5
1669,2004-08-25 0:00,20.79,20.2,458
1670,2004-08-26 0:00,20.79,20.2,460
1671,2004-08-27 0:00,20.79,20.245,460
1672,2004-08-28 0:00,20.79,20.29,460.5
1673,2004-08-29 0:00,20.745,20.29,460
1674,2004-08-30 0:00,20.79,20.29,457
1675,2004-08-31 0:00,20.745,20.34,460.5
1676,2004-09-01 0:00,20.7,20.39,461
1677,2004-09-02 0:00,20.745,20.39,458.5
1678,2004-09-03 0:00,20.7,20.39,461.3333333
1679,2004-09-04 0:00,20.7,20.39,457.5
1680,2004-09-05 0:00,20.7,20.39,455
1681,2004-09-06 0:00,20.7,20.445,461.5
1682,2004-09-07 0:00,20.7,20.445,461
1683,2004-09-08 0:00,20.7,20.5,460.5
1684,2004-09-09 0:00,20.7,20.5,461
1685,2004-09-10 0:00,20.7,20.55,459.5
1686,2004-09-11 0:00,20.7,20.6,463
1687,2004-09-12 0:00,20.7,20.6,463.5
1688,2004-09-13 0:00,20.7,20.6,463
1689,2004-09-14 0:00,20.7,20.6,464
1690,2004-09-15 0:00,20.7,20.6,462.5
1691,2004-09-16 0:00,20.7,20.6,457.6666667
1692,2004-09-17 0:00,20.63333333,20.63333333,460
1693,2004-09-18 0:00,20.7,20.7,460
1694,2004-09-19 0:00,20.65,20.65,458.5
1695,2004-09-20 0:00,20.6,20.6,461
1696,2004-09-21 0:00,20.65,20.65,460
1697,2004-09-22 0:00,20.6,20.6,454
1698,2004-09-23 0:00,20.6,20.7,451.3333333
1699,2004-09-24 0:00,20.6,20.7,457
1700,2004-09-25 0:00,20.6,20.7,454.5
1701,2004-09-26 0:00,20.6,20.7,460
1702,2004-09-27 0:00,20.6,20.745,458.5
1703,2004-09-28 0:00,20.6,20.745,453.5
1704,2004-09-29 0:00,20.6,20.79,457
1705,2004-09-30 0:00,20.55,20.79,450.5
1706,2004-10-01 0:00,20.6,20.79,454.5
1707,2004-10-02 0:00,20.6,20.79,463
1708,2004-10-03 0:00,20.6,20.79,459
1709,2004-10-04 0:00,20.6,20.84,452.5
1710,2004-10-05 0:00,20.6,20.89,451
1711,2004-10-06 0:00,20.55,20.89,446
1712,2004-10-07 0:00,20.6,20.84,449.5
1713,2004-10-08 0:00,20.55,20.89,449.5
1714,2004-10-09 0:00,20.6,20.89,450
1715,2004-10-10 0:00,20.6,20.89,453.5
1716,2004-10-11 0:00,20.6,20.89,458.5
1717,2004-10-12 0:00,20.575,20.9175,459.5
1718,2004-10-13 0:00,20.6,20.89,457
1719,2004-10-14 0:00,20.5,20.945,458
1720,2004-10-15 0:00,20.5,21,453
1721,2004-10-16 0:00,20.55,21,450.5
1722,2004-10-17 0:00,20.6,21,455
1723,2004-10-18 0:00,20.55,21,453
1724,2004-10-19 0:00,20.55,21,454.5
1725,2004-10-20 0:00,20.5,21,455
1726,2004-10-21 0:00,20.6,21,452
1727,2004-10-22 0:00,20.56666667,21.03333333,456
1728,2004-10-23 0:00,20.55,21.05,454
1729,2004-10-24 0:00,20.5,21.1,453
1730,2004-10-25 0:00,20.55,21.1,460.5
1731,2004-10-26 0:00,20.6,21.1,455
1732,2004-10-27 0:00,20.5,21.1,452
1733,2004-10-28 0:00,20.55,21.1,453
1734,2004-10-29 0:00,20.55,21.1,454
1735,2004-10-30 0:00,20.5,21.1,454.5
1736,2004-10-31 0:00,20.5,21.1,455
1737,2004-11-01 0:00,20.5,21.1,454
1738,2004-11-02 0:00,20.55,21.1,454
1739,2004-11-03 0:00,20.5,21.1,447
1740,2004-11-04 0:00,20.5,21.1,454
1741,2004-11-05 0:00,20.53333333,21.2,455.6666667
1742,2004-11-06 0:00,20.5,21.2,456
1743,2004-11-07 0:00,20.5,21.2,453
1744,2004-11-08 0:00,20.5,21.2,452
1745,2004-11-09 0:00,20.5,21.2,446
1746,2004-11-10 0:00,20.5,21.2,452.3333333
1747,2004-11-11 0:00,20.5,21.245,451
1748,2004-11-12 0:00,20.5,21.2,449
1749,2004-11-13 0:00,20.5,21.2,447
1750,2004-11-14 0:00,20.5,21.245,450
1751,2004-11-15 0:00,20.5,21.29,449
1752,2004-11-16 0:00,20.5,21.26,448.3333333
1753,2004-11-17 0:00,20.5,21.2675,443.75
1754,2004-11-18 0:00,20.5,21.29,442.5
1755,2004-11-19 0:00,20.5,21.29,444.5
1756,2004-11-20 0:00,20.5,21.29,446.25
1757,2004-11-21 0:00,20.5,21.29,448
1758,2004-11-22 0:00,20.5,21.29,451
1759,2004-11-23 0:00,20.5,21.29,452.3333333
1760,2004-11-24 0:00,20.5,21.29,447
1761,2004-11-25 0:00,20.445,21.29,446.5
1762,2004-11-26 0:00,20.5,21.29,442
1763,2004-11-27 0:00,20.5,21.29,452
1764,2004-11-28 0:00,20.39,21.29,450
1765,2004-11-29 0:00,20.445,21.29,443.5
1766,2004-11-30 0:00,20.39,21.29,443
1767,2004-12-01 0:00,20.42666667,21.29,450
1768,2004-12-02 0:00,20.39,21.29,445.6666667
1769,2004-12-03 0:00,20.39,21.29,443.6666667
1770,2004-12-04 0:00,20.39,21.29,445.3333333
1771,2004-12-05 0:00,20.39,21.29,449
1772,2004-12-06 0:00,20.39,21.29,444.5
1773,2004-12-07 0:00,20.39,21.29,445.5
1774,2004-12-08 0:00,20.39,21.29,447
1775,2004-12-09 0:00,20.39,21.29,446.5
1776,2004-12-10 0:00,20.39,21.29,451
1777,2004-12-11 0:00,20.39,21.29,448
1778,2004-12-12 0:00,20.39,21.29,450
1779,2004-12-13 0:00,20.39,21.29,442.6666667
1780,2004-12-14 0:00,20.39,21.29,445
1781,2004-12-15 0:00,20.39,21.29,444.5
1782,2004-12-16 0:00,20.35666667,21.29,441.6666667
1783,2004-12-17 0:00,20.35666667,21.29,442.3333333
1784,2004-12-18 0:00,20.39,21.29,441
1785,2004-12-19 0:00,20.29,21.29,440.5
1786,2004-12-20 0:00,20.39,21.29,447
1787,2004-12-21 0:00,20.34,21.29,439.5
1788,2004-12-22 0:00,20.29,21.29,444
1789,2004-12-23 0:00,20.29,21.29,445.5
1790,2004-12-24 0:00,20.29,21.29,446.6666667
1791,2004-12-25 0:00,20.32333333,21.29,444.3333333
1792,2004-12-26 0:00,20.29,21.29,446.5
1793,2004-12-27 0:00,20.32333333,21.29,449.3333333
1794,2004-12-28 0:00,20.29,21.29,445
1795,2004-12-29 0:00,20.29,21.29,447
1796,2004-12-30 0:00,20.29,21.29,443.5
1797,2004-12-31 0:00,20.29,21.29,447
1798,2005-01-01 0:00,20.29,21.29,445
1799,2005-01-02 0:00,20.29,21.29,443
1800,2005-01-03 0:00,20.29,21.29,446
1801,2005-01-04 0:00,20.245,21.245,438
1802,2005-01-05 0:00,20.29,21.29,435.3333333
1803,2005-01-06 0:00,20.29,21.29,443
1804,2005-01-07 0:00,20.29,21.29,441
1805,2005-01-08 0:00,20.29,21.29,439.5
1806,2005-01-09 0:00,20.2225,21.2225,445
1807,2005-01-10 0:00,20.2,21.2,442.5
1808,2005-01-11 0:00,20.2,21.2,443.5
1809,2005-01-12 0:00,20.2,21.2,444
1810,2005-01-13 0:00,20.2,21.29,438
1811,2005-01-14 0:00,20.2,21.2,439
1812,2005-01-15 0:00,20.2,21.29,441.5
1813,2005-01-16 0:00,20.2,21.29,444
1814,2005-01-17 0:00,20.2,21.29,446.5
1815,2005-01-18 0:00,20.2,21.29,446
1816,2005-01-19 0:00,20.2,21.29,447
1817,2005-01-20 0:00,20.2,21.29,447
1818,2005-01-21 0:00,20.2,21.29,446.3333333
1819,2005-01-22 0:00,20.2,21.29,445.75
1820,2005-01-23 0:00,20.2,21.29,445
1821,2005-01-24 0:00,20.2,21.29,444.5
1822,2005-01-25 0:00,20.16666667,21.23,446.3333333
1823,2005-01-26 0:00,20.15,21.245,446.5
1824,2005-01-27 0:00,20.2,21.29,448
1825,2005-01-28 0:00,20.15,21.245,450
1826,2005-01-29 0:00,20.15,21.29,452
1827,2005-01-30 0:00,20.2,21.2,449
1828,2005-01-31 0:00,20.15,21.2,446.5
1829,2005-02-01 0:00,20.2,21.2,446.5
1830,2005-02-02 0:00,20.15,21.2,448.5
1831,2005-02-03 0:00,20.1,21.2,446
1832,2005-02-04 0:00,20.2,21.2,446
1833,2005-02-05 0:00,20.1,21.2,441
1834,2005-02-06 0:00,20.1,21.2,443
1835,2005-02-07 0:00,20.1,21.2,444.3333333
1836,2005-02-08 0:00,20.1,21,444
1837,2005-02-09 0:00,20.1,21.1,443
1838,2005-02-10 0:00,20.1,21.1,444
1839,2005-02-11 0:00,20.1,21.1,447.5
1840,2005-02-12 0:00,20.1,21.1,443
1841,2005-02-13 0:00,20.1,21.06666667,442.3333333
1842,2005-02-14 0:00,20.1,21.06666667,444.6666667
1843,2005-02-15 0:00,20.1,21,444.5
1844,2005-02-16 0:00,20.1,21,445.3333333
1845,2005-02-17 0:00,20.1,21,446.5
1846,2005-02-18 0:00,20.1,21,445
1847,2005-02-19 0:00,20.1,21,442
1848,2005-02-20 0:00,20.16666667,21,439
1849,2005-02-21 0:00,20.2,21,441
1850,2005-02-22 0:00,20.2,20.96333333,445.6666667
1851,2005-02-23 0:00,20.2,20.89,446
1852,2005-02-24 0:00,20.2,20.85666667,443.6666667
1853,2005-02-25 0:00,20.2,20.89,439
1854,2005-02-26 0:00,20.2,20.79,441
1855,2005-02-27 0:00,20.2,20.79,442
1856,2005-02-28 0:00,20.2,20.745,443.5
1857,2005-03-01 0:00,20.245,20.84,443
1858,2005-03-02 0:00,20.245,20.84,442
1859,2005-03-03 0:00,20.29,20.89,443
1860,2005-03-04 0:00,20.29,20.89,444
1861,2005-03-05 0:00,20.29,20.79,443
1862,2005-03-06 0:00,20.29,20.79,442
1863,2005-03-07 0:00,20.29,20.79,443
1864,2005-03-08 0:00,20.29,20.79,441
1865,2005-03-09 0:00,20.29,20.79,446.3333333
1866,2005-03-10 0:00,20.29,20.7,446
1867,2005-03-11 0:00,20.29,20.7,439
1868,2005-03-12 0:00,20.35666667,20.7,444.3333333
1869,2005-03-13 0:00,20.29,20.65,446
1870,2005-03-14 0:00,20.29,20.7,442
1871,2005-03-15 0:00,20.29,20.7,441.5
1872,2005-03-16 0:00,20.29,20.7,440.5
1873,2005-03-17 0:00,20.29,20.7,443.5
1874,2005-03-18 0:00,20.29,20.7,440.5
1875,2005-03-19 0:00,20.29,20.7,437.5
1876,2005-03-20 0:00,20.29,20.7,438
1877,2005-03-21 0:00,20.29,20.7,443
1878,2005-03-22 0:00,20.26,20.7,443
